trial_index_0based,masterordering_1based,subjectim_slot_1based,nsd_image_id_0based,nsd_image_id_1based,split,shared1000,subject1,coco_id,coco_split
17571,7770,7770,37998,37999,train,False,True,119561,train2017
17572,8083,8083,16180,16181,train,False,True,530950,train2017
17573,5355,5355,31008,31009,train,False,True,354321,train2017
17574,8458,8458,64262,64263,train,False,True,484173,train2017
17575,5325,5325,12867,12868,train,False,True,554238,train2017
17576,1296,1296,11691,11692,train,False,True,26611,train2017
17577,7075,7075,61368,61369,train,False,True,210671,train2017
17578,3167,3167,7417,7418,train,False,True,275932,train2017
17579,26,26,4129,4130,test,True,True,3521,train2017
17580,7,7,3164,3165,test,True,True,605,train2017
17581,8268,8268,51054,51055,train,False,True,170885,train2017
17582,8577,8577,4379,4380,train,False,True,266437,train2017
17583,527,527,40153,40154,test,True,True,390120,train2017
17584,7654,7654,50474,50475,train,False,True,168580,train2017
17585,7666,7666,40701,40702,train,False,True,130093,train2017
17586,1676,1676,25487,25488,train,False,True,71145,train2017
17587,27,27,4156,4157,test,True,True,265745,train2017
17588,7666,7666,40701,40702,train,False,True,130093,train2017
17589,7494,7494,50887,50888,train,False,True,170227,train2017
17590,5705,5705,3932,3933,train,False,True,265084,train2017
17591,8021,8021,15220,15221,train,False,True,219454,train2017
17592,8057,8057,19358,19359,train,False,True,573920,train2017
17593,3790,3790,44058,44059,train,False,True,143089,train2017
17594,9139,9139,29044,29045,train,False,True,538413,train2017
17595,4945,4945,13,14,train,False,True,24610,val2017
17596,5579,5579,36125,36126,train,False,True,112065,train2017
17597,7059,7059,36805,36806,train,False,True,115037,train2017
17598,9089,9089,39528,39529,train,False,True,152012,train2017
17599,7908,7908,46971,46972,train,False,True,375294,train2017
17600,4582,4582,58458,58459,train,False,True,461620,train2017
17601,7,7,3164,3165,test,True,True,605,train2017
17602,6217,6217,17006,17007,train,False,True,50767,train2017
17603,8551,8551,64779,64780,train,False,True,277292,train2017
17604,4952,4952,11070,11071,train,False,True,549044,train2017
17605,9356,9356,28713,28714,train,False,True,345618,train2017
17606,3329,3329,38244,38245,train,False,True,382670,train2017
17607,2835,2835,49727,49728,train,False,True,427714,train2017
17608,6483,6483,43169,43170,train,False,True,401743,train2017
17609,6232,6232,16701,16702,train,False,True,303685,train2017
17610,3185,3185,21690,21691,train,False,True,581042,train2017
17611,882,882,64498,64499,test,True,True,485113,train2017
17612,9452,9452,44809,44810,train,False,True,146098,train2017
17613,4890,4890,14270,14271,train,False,True,296139,train2017
17614,2779,2779,37570,37571,train,False,True,107035,train2017
17615,9318,9318,41362,41363,train,False,True,394992,train2017
17616,5618,5618,46807,46808,train,False,True,416157,train2017
17617,7582,7582,71701,71702,train,False,True,513039,train2017
17618,8245,8245,33663,33664,train,False,True,102503,train2017
17619,6565,6565,10010,10011,train,False,True,21551,train2017
17620,9764,9764,55579,55580,train,False,True,450570,train2017
17621,3794,3794,32414,32415,train,False,True,359760,train2017
17622,5303,5303,70437,70438,train,False,True,521587,train2017
17623,4980,4980,16680,16681,train,False,True,41461,train2017
17624,7956,7956,66588,66589,train,False,True,230900,train2017
17625,1297,1297,52715,52716,train,False,True,177353,train2017
17626,1983,1983,32365,32366,train,False,True,359589,train2017
17627,2245,2245,16893,16894,train,False,True,304252,train2017
17628,6620,6620,61840,61841,train,False,True,212558,train2017
17629,7374,7374,36120,36121,train,False,True,112044,train2017
17630,532,532,40721,40722,test,True,True,130181,train2017
17631,7337,7337,43335,43336,train,False,True,144089,train2017
17632,7877,7877,23204,23205,train,False,True,490998,train2017
17633,1181,1181,24458,24459,train,False,True,329387,train2017
17634,4126,4126,67046,67047,train,False,True,494795,train2017
17635,9356,9356,28713,28714,train,False,True,345618,train2017
17636,5983,5983,60458,60459,train,False,True,469457,train2017
17637,2254,2254,31082,31083,train,False,True,354572,train2017
17638,8271,8271,66831,66832,train,False,True,493978,train2017
17639,9853,9853,11965,11966,train,False,True,551647,train2017
17640,6620,6620,61840,61841,train,False,True,212558,train2017
17641,7170,7170,10192,10193,train,False,True,284253,train2017
17642,7830,7830,31127,31128,train,False,True,354770,train2017
17643,3138,3138,71860,71861,train,False,True,513712,train2017
17644,6053,6053,56424,56425,train,False,True,453711,train2017
17645,9403,9403,61417,61418,train,False,True,210856,train2017
17646,4511,4511,20120,20121,train,False,True,576191,train2017
17647,251,251,20738,20739,test,True,True,53778,train2017
17648,692,692,50653,50654,test,True,True,169262,train2017
17649,9630,9630,60159,60160,train,False,True,206155,train2017
17650,3021,3021,35978,35979,train,False,True,373648,train2017
17651,4395,4395,31749,31750,train,False,True,94936,train2017
17652,8900,8900,22883,22884,train,False,True,323421,train2017
17653,5355,5355,31008,31009,train,False,True,354321,train2017
17654,4890,4890,14270,14271,train,False,True,296139,train2017
17655,6064,6064,24203,24204,train,False,True,66255,train2017
17656,2382,2382,58921,58922,train,False,True,201372,train2017
17657,26,26,4129,4130,test,True,True,3521,train2017
17658,5319,5319,48222,48223,train,False,True,26584,train2017
17659,2395,2395,36900,36901,train,False,True,115384,train2017
17660,4621,4621,15309,15310,train,False,True,224647,train2017
17661,9603,9603,8798,8799,train,False,True,17938,train2017
17662,2511,2511,61857,61858,train,False,True,212629,train2017
17663,2985,2985,11241,11242,train,False,True,287387,train2017
17664,9589,9589,10118,10119,train,False,True,236759,train2017
17665,1780,1780,56177,56178,train,False,True,190664,train2017
17666,9625,9625,50152,50153,train,False,True,429485,train2017
17667,2779,2779,37570,37571,train,False,True,107035,train2017
17668,5709,5709,14705,14706,train,False,True,559594,train2017
17669,3786,3786,70461,70462,train,False,True,246032,train2017
17670,7986,7986,18966,18967,train,False,True,139144,train2017
17671,8679,8679,52001,52002,train,False,True,436719,train2017
17672,3147,3147,25595,25596,train,False,True,333687,train2017
17673,4380,4380,9243,9244,train,False,True,543517,train2017
17674,1132,1132,12640,12641,train,False,True,299307,train2017
17675,4291,4291,12795,12796,train,False,True,29724,train2017
17676,8033,8033,25843,25844,train,False,True,72519,train2017
17677,4820,4820,22371,22372,train,False,True,321402,train2017
17678,1866,1866,35803,35804,train,False,True,372983,train2017
17679,1288,1288,17959,17960,train,False,True,45404,train2017
17680,1131,1131,5524,5525,train,False,True,532164,train2017
17681,5325,5325,12867,12868,train,False,True,554238,train2017
17682,1940,1940,55724,55725,train,False,True,451121,train2017
17683,968,968,70193,70194,test,True,True,244967,train2017
17684,5533,5533,67078,67079,train,False,True,232770,train2017
17685,307,307,24530,24531,test,True,True,329641,train2017
17686,3386,3386,28928,28929,train,False,True,84295,train2017
17687,2395,2395,36900,36901,train,False,True,115384,train2017
17688,5501,5501,57184,57185,train,False,True,194634,train2017
17689,1823,1823,58591,58592,train,False,True,200008,train2017
17690,4628,4628,2711,2712,train,False,True,289343,val2017
17691,8806,8806,41760,41761,train,False,True,396467,train2017
17692,4752,4752,56225,56226,train,False,True,190826,train2017
17693,9765,9765,60331,60332,train,False,True,206787,train2017
17694,3630,3630,54871,54872,train,False,True,185716,train2017
17695,7633,7633,48162,48163,train,False,True,159269,train2017
17696,2625,2625,59944,59945,train,False,True,467460,train2017
17697,7330,7330,39702,39703,train,False,True,239499,train2017
17698,4321,4321,30517,30518,train,False,True,90393,train2017
17699,4525,4525,62097,62098,train,False,True,254046,train2017
17700,2427,2427,32738,32739,train,False,True,195333,train2017
17701,5579,5579,36125,36126,train,False,True,112065,train2017
17702,9366,9366,48065,48066,train,False,True,158897,train2017
17703,3355,3355,40996,40997,train,False,True,393412,train2017
17704,3090,3090,51900,51901,train,False,True,436333,train2017
17705,2073,2073,58508,58509,train,False,True,199683,train2017
17706,9042,9042,37982,37983,train,False,True,19918,train2017
17707,307,307,24530,24531,test,True,True,329641,train2017
17708,4646,4646,1713,1714,train,False,True,176847,val2017
17709,7654,7654,50474,50475,train,False,True,168580,train2017
17710,6959,6959,29361,29362,train,False,True,85944,train2017
17711,1495,1495,47349,47350,train,False,True,418325,train2017
17712,5534,5534,14035,14036,train,False,True,33323,train2017
17713,3723,3723,62863,62864,train,False,True,478648,train2017
17714,4271,4271,29024,29025,train,False,True,346812,train2017
17715,7784,7784,11630,11631,train,False,True,550719,train2017
17716,8103,8103,20291,20292,train,False,True,314554,train2017
17717,9473,9473,20090,20091,train,False,True,576082,train2017
17718,1128,1128,71498,71499,train,False,True,250079,train2017
17719,9155,9155,52968,52969,train,False,True,178337,train2017
17720,4395,4395,31749,31750,train,False,True,94936,train2017
17721,3988,3988,1877,1878,train,False,True,357501,val2017
17722,1207,1207,68171,68172,train,False,True,237110,train2017
17723,4148,4148,72983,72984,train,False,True,348478,train2017
17724,7666,7666,40701,40702,train,False,True,130093,train2017
17725,3948,3948,2920,2921,train,False,True,270244,val2017
17726,2021,2021,68445,68446,train,False,True,410102,train2017
17727,4291,4291,12795,12796,train,False,True,29724,train2017
17728,9310,9310,30964,30965,train,False,True,92034,train2017
17729,52,52,5583,5584,test,True,True,8053,train2017
17730,9966,9966,69085,69086,train,False,True,502708,train2017
17731,4265,4265,51384,51385,train,False,True,434358,train2017
17732,7778,7778,71614,71615,train,False,True,250574,train2017
17733,3628,3628,38655,38656,train,False,True,122147,train2017
17734,6747,6747,55125,55126,train,False,True,448825,train2017
17735,9323,9323,41120,41121,train,False,True,393942,train2017
17736,6468,6468,37695,37696,train,False,True,238189,train2017
17737,9669,9669,2125,2126,train,False,True,407298,val2017
17738,872,872,63746,63747,test,True,True,429887,train2017
17739,4994,4994,71151,71152,train,False,True,248603,train2017
17740,6018,6018,64173,64174,train,False,True,221736,train2017
17741,9451,9451,56706,56707,train,False,True,454862,train2017
17742,9721,9721,29736,29737,train,False,True,349580,train2017
17743,1346,1346,32822,32823,train,False,True,99238,train2017
17744,7062,7062,63192,63193,train,False,True,479944,train2017
17745,1315,1315,53854,53855,train,False,True,181682,train2017
17746,2701,2701,12725,12726,train,False,True,291669,train2017
17747,1437,1437,62005,62006,train,False,True,213247,train2017
17748,5837,5837,3920,3921,train,False,True,87864,train2017
17749,6119,6119,57742,57743,train,False,True,458870,train2017
17750,6874,6874,6657,6658,train,False,True,535692,train2017
17751,5326,5326,5727,5728,train,False,True,270644,train2017
17752,2108,2108,26419,26420,train,False,True,536729,train2017
17753,5672,5672,6326,6327,train,False,True,272538,train2017
17754,6646,6646,69092,69093,train,False,True,240590,train2017
17755,9853,9853,11965,11966,train,False,True,551647,train2017
17756,9663,9663,51362,51363,train,False,True,172148,train2017
17757,3287,3287,12742,12743,train,False,True,291724,train2017
17758,2073,2073,58508,58509,train,False,True,199683,train2017
17759,5214,5214,36696,36697,train,False,True,376706,train2017
17760,6202,6202,34413,34414,train,False,True,105386,train2017
17761,645,645,47033,47034,test,True,True,416972,train2017
17762,1940,1940,55724,55725,train,False,True,451121,train2017
17763,7611,7611,13232,13233,train,False,True,30992,train2017
17764,4985,4985,50860,50861,train,False,True,170108,train2017
17765,7778,7778,71614,71615,train,False,True,250574,train2017
17766,5194,5194,54536,54537,train,False,True,446565,train2017
17767,1924,1924,52069,52070,train,False,True,378661,train2017
17768,9371,9371,44540,44541,train,False,True,145015,train2017
17769,5937,5937,52354,52355,train,False,True,438075,train2017
17770,5774,5774,30602,30603,train,False,True,90718,train2017
17771,3761,3761,67155,67156,train,False,True,233040,train2017
17772,8310,8310,33068,33069,train,False,True,100166,train2017
17773,7206,7206,38019,38020,train,False,True,381808,train2017
17774,8434,8434,15341,15342,train,False,True,37286,train2017
17775,9663,9663,51362,51363,train,False,True,172148,train2017
17776,7751,7751,55092,55093,train,False,True,249549,train2017
17777,4558,4558,58287,58288,train,False,True,460944,train2017
17778,1771,1771,49754,49755,train,False,True,427800,train2017
17779,869,869,63182,63183,test,True,True,294744,train2017
17780,5654,5654,50473,50474,train,False,True,168573,train2017
17781,9673,9673,62289,62290,train,False,True,476430,train2017
17782,6900,6900,53124,53125,train,False,True,178911,train2017
17783,8101,8101,36557,36558,train,False,True,376109,train2017
17784,7362,7362,68408,68409,train,False,True,500100,train2017
17785,3630,3630,54871,54872,train,False,True,185716,train2017
17786,6964,6964,22900,22901,train,False,True,131343,train2017
17787,5333,5333,59655,59656,train,False,True,466378,train2017
17788,1204,1204,19832,19833,train,False,True,575343,train2017
17789,6885,6885,61737,61738,train,False,True,474319,train2017
17790,9036,9036,62439,62440,train,False,True,477042,train2017
17791,6143,6143,66437,66438,train,False,True,492408,train2017
17792,4511,4511,20120,20121,train,False,True,576191,train2017
17793,4380,4380,9243,9244,train,False,True,543517,train2017
17794,4321,4321,30517,30518,train,False,True,90393,train2017
17795,70,70,7007,7008,test,True,True,536786,train2017
17796,7845,7845,3869,3870,train,False,True,2758,train2017
17797,8707,8707,20712,20713,train,False,True,576931,train2017
17798,1940,1940,55724,55725,train,False,True,451121,train2017
17799,8730,8730,48706,48707,train,False,True,423585,train2017
17800,5441,5441,58812,58813,train,False,True,200939,train2017
17801,3761,3761,67155,67156,train,False,True,233040,train2017
17802,19,19,3842,3843,test,True,True,526968,train2017
17803,9041,9041,9673,9674,train,False,True,309252,train2017
17804,2427,2427,32738,32739,train,False,True,195333,train2017
17805,1389,1389,51597,51598,train,False,True,435210,train2017
17806,5346,5346,44319,44320,train,False,True,406275,train2017
17807,7009,7009,55577,55578,train,False,True,188421,train2017
17808,8103,8103,20291,20292,train,False,True,314554,train2017
17809,6557,6557,39754,39755,train,False,True,388654,train2017
17810,4926,4926,35468,35469,train,False,True,371651,train2017
17811,1246,1246,40397,40398,train,False,True,128963,train2017
17812,6182,6182,40710,40711,train,False,True,130122,train2017
17813,3129,3129,20545,20546,train,False,True,315350,train2017
17814,6891,6891,33746,33747,train,False,True,102837,train2017
17815,6340,6340,71586,71587,train,False,True,250427,train2017
17816,8904,8904,60588,60589,train,False,True,207803,train2017
17817,7347,7347,32060,32061,train,False,True,96193,train2017
17818,4558,4558,58287,58288,train,False,True,460944,train2017
17819,5715,5715,64843,64844,train,False,True,224248,train2017
17820,31,31,4436,4437,test,True,True,266622,train2017
17821,9773,9773,12873,12874,train,False,True,292112,train2017
17822,5812,5812,3372,3373,train,False,True,1270,train2017
17823,8354,8354,18738,18739,train,False,True,572042,train2017
17824,3922,3922,49072,49073,train,False,True,425112,train2017
17825,4794,4794,45140,45141,train,False,True,409525,train2017
17826,2064,2064,38634,38635,train,False,True,384204,train2017
17827,4165,4165,61202,61203,train,False,True,210015,train2017
17828,4582,4582,58458,58459,train,False,True,461620,train2017
17829,5142,5142,39916,39917,train,False,True,127129,train2017
17830,88,88,8204,8205,test,True,True,540538,train2017
17831,2333,2333,1288,1289,train,False,True,134722,val2017
17832,2310,2310,22164,22165,train,False,True,320660,train2017
17833,6350,6350,67705,67706,train,False,True,235187,train2017
17834,9765,9765,60331,60332,train,False,True,206787,train2017
17835,7323,7323,1943,1944,train,False,True,13597,val2017
17836,4945,4945,13,14,train,False,True,24610,val2017
17837,6340,6340,71586,71587,train,False,True,250427,train2017
17838,4954,4954,68016,68017,train,False,True,236438,train2017
17839,3428,3428,31170,31171,train,False,True,579206,train2017
17840,3786,3786,70461,70462,train,False,True,246032,train2017
17841,2868,2868,22508,22509,train,False,True,321969,train2017
17842,7732,7732,22109,22110,train,False,True,162747,train2017
17843,7059,7059,36805,36806,train,False,True,115037,train2017
17844,7264,7264,8314,8315,train,False,True,540846,train2017
17845,968,968,70193,70194,test,True,True,244967,train2017
17846,7174,7174,1767,1768,train,False,True,259854,val2017
17847,5355,5355,31008,31009,train,False,True,354321,train2017
17848,1495,1495,47349,47350,train,False,True,418325,train2017
17849,6898,6898,51994,51995,train,False,True,436691,train2017
17850,8599,8599,17080,17081,train,False,True,566998,train2017
17851,8203,8203,222,223,train,False,True,25181,val2017
17852,4395,4395,31749,31750,train,False,True,94936,train2017
17853,9112,9112,14635,14636,train,False,True,297227,train2017
17854,2561,2561,13137,13138,train,False,True,292844,train2017
17855,7174,7174,1767,1768,train,False,True,259854,val2017
17856,8139,8139,15474,15475,train,False,True,37709,train2017
17857,3282,3282,40881,40882,train,False,True,397167,train2017
17858,7189,7189,37594,37595,train,False,True,117998,train2017
17859,2904,2904,65409,65410,train,False,True,488510,train2017
17860,2918,2918,2791,2792,train,False,True,212573,val2017
17861,3849,3849,20610,20611,train,False,True,53423,train2017
17862,8743,8743,47088,47089,train,False,True,417204,train2017
17863,6001,6001,71103,71104,train,False,True,510571,train2017
17864,3922,3922,49072,49073,train,False,True,425112,train2017
17865,2874,2874,36307,36308,train,False,True,274360,train2017
17866,2706,2706,42997,42998,train,False,True,401094,train2017
17867,8759,8759,66298,66299,train,False,True,229787,train2017
17868,6280,6280,52883,52884,train,False,True,177998,train2017
17869,7251,7251,49374,49375,train,False,True,164121,train2017
17870,8533,8533,62442,62443,train,False,True,214908,train2017
17871,9034,9034,47095,47096,train,False,True,155097,train2017
17872,8288,8288,54767,54768,train,False,True,185296,train2017
17873,1358,1358,44632,44633,train,False,True,407487,train2017
17874,5536,5536,41892,41893,train,False,True,134871,train2017
17875,7336,7336,4776,4777,train,False,True,529804,train2017
17876,9474,9474,62454,62455,train,False,True,214946,train2017
17877,1654,1654,58873,58874,train,False,True,463308,train2017
17878,1039,1039,65034,65035,train,False,True,487114,train2017
17879,9394,9394,8994,8995,train,False,True,18525,train2017
17880,6426,6426,45056,45057,train,False,True,409209,train2017
17881,2256,2256,68143,68144,train,False,True,237002,train2017
17882,6964,6964,22900,22901,train,False,True,131343,train2017
17883,3348,3348,47658,47659,train,False,True,157345,train2017
17884,9951,9951,37350,37351,train,False,True,117064,train2017
17885,9717,9717,61707,61708,train,False,True,212023,train2017
17886,6894,6894,26988,26989,train,False,True,124765,train2017
17887,3677,3677,27809,27810,train,False,True,80017,train2017
17888,5302,5302,4140,4141,train,False,True,527844,train2017
17889,2289,2289,54935,54936,train,False,True,380522,train2017
17890,7009,7009,55577,55578,train,False,True,188421,train2017
17891,5146,5146,28836,28837,train,False,True,346090,train2017
17892,6092,6092,49175,49176,train,False,True,118916,train2017
17893,9473,9473,20090,20091,train,False,True,576082,train2017
17894,4769,4769,70320,70321,train,False,True,259359,train2017
17895,9785,9785,20371,20372,train,False,True,52650,train2017
17896,1204,1204,19832,19833,train,False,True,575343,train2017
17897,8347,8347,68194,68195,train,False,True,237207,train2017
17898,3217,3217,29771,29772,train,False,True,189361,train2017
17899,7285,7285,3338,3339,train,False,True,1171,train2017
17900,550,550,41653,41654,test,True,True,66014,train2017
17901,7264,7264,8314,8315,train,False,True,540846,train2017
17902,7417,7417,8029,8030,train,False,True,236206,train2017
17903,3872,3872,826,827,train,False,True,362716,val2017
17904,5297,5297,22588,22589,train,False,True,322261,train2017
17905,9253,9253,4834,4835,train,False,True,529968,train2017
17906,6340,6340,71586,71587,train,False,True,250427,train2017
17907,7374,7374,36120,36121,train,False,True,112044,train2017
17908,338,338,25881,25882,test,True,True,334772,train2017
17909,4768,4768,40914,40915,train,False,True,393094,train2017
17910,6573,6573,4017,4018,train,False,True,3217,train2017
17911,17,17,3729,3730,test,True,True,2372,train2017
17912,1863,1863,23445,23446,train,False,True,534857,train2017
17913,9765,9765,60331,60332,train,False,True,206787,train2017
17914,6782,6782,71130,71131,train,False,True,510681,train2017
17915,4380,4380,9243,9244,train,False,True,543517,train2017
17916,1978,1978,60657,60658,train,False,True,208053,train2017
17917,5507,5507,10674,10675,train,False,True,23594,train2017
17918,3761,3761,67155,67156,train,False,True,233040,train2017
17919,4040,4040,60419,60420,train,False,True,469282,train2017
17920,4423,4423,46098,46099,train,False,True,413297,train2017
17921,5130,5130,65652,65653,train,False,True,256337,train2017
17922,5240,5240,56698,56699,train,False,True,192701,train2017
17923,2641,2641,63426,63427,train,False,True,218763,train2017
17924,9302,9302,24125,24126,train,False,True,328069,train2017
17925,3904,3904,6791,6792,train,False,True,536109,train2017
17926,4262,4262,49226,49227,train,False,True,425672,train2017
17927,7090,7090,3209,3210,train,False,True,262873,train2017
17928,3989,3989,26214,26215,train,False,True,336006,train2017
17929,7114,7114,14163,14164,train,False,True,558012,train2017
17930,9501,9501,5629,5630,train,False,True,532509,train2017
17931,2623,2623,3477,3478,train,False,True,485342,train2017
17932,4804,4804,10664,10665,train,False,True,23569,train2017
17933,6189,6189,68161,68162,train,False,True,295952,train2017
17934,4176,4176,46323,46324,train,False,True,152036,train2017
17935,7986,7986,18966,18967,train,False,True,139144,train2017
17936,4768,4768,40914,40915,train,False,True,393094,train2017
17937,9042,9042,37982,37983,train,False,True,19918,train2017
17938,5479,5479,67375,67376,train,False,True,496081,train2017
17939,6551,6551,1410,1411,train,False,True,4765,val2017
17940,5135,5135,72807,72808,train,False,True,517405,train2017
17941,8144,8144,26048,26049,train,False,True,335380,train2017
17942,338,338,25881,25882,test,True,True,334772,train2017
17943,3922,3922,49072,49073,train,False,True,425112,train2017
17944,8130,8130,62997,62998,train,False,True,479195,train2017
17945,9042,9042,37982,37983,train,False,True,19918,train2017
17946,7619,7619,32071,32072,train,False,True,16040,train2017
17947,580,580,43250,43251,test,True,True,402057,train2017
17948,3630,3630,54871,54872,train,False,True,185716,train2017
17949,5297,5297,22588,22589,train,False,True,322261,train2017
17950,8643,8643,54893,54894,train,False,True,447948,train2017
17951,100,100,8646,8647,test,True,True,541856,train2017
17952,6048,6048,71205,71206,train,False,True,510992,train2017
17953,3904,3904,6791,6792,train,False,True,536109,train2017
17954,6431,6431,54732,54733,train,False,True,475674,train2017
17955,4479,4479,3344,3345,train,False,True,349725,train2017
17956,5591,5591,50207,50208,train,False,True,429685,train2017
17957,759,759,55405,55406,test,True,True,449914,train2017
17958,179,179,14808,14809,test,True,True,559958,train2017
17959,6382,6382,22014,22015,train,False,True,359180,train2017
17960,2918,2918,2791,2792,train,False,True,212573,val2017
17961,1999,1999,4246,4247,train,False,True,266029,train2017
17962,8314,8314,65375,65376,train,False,True,226258,train2017
17963,6018,6018,64173,64174,train,False,True,221736,train2017
17964,6280,6280,52883,52884,train,False,True,177998,train2017
17965,447,447,33245,33246,test,True,True,100863,train2017
17966,6426,6426,45056,45057,train,False,True,409209,train2017
17967,2568,2568,24032,24033,train,False,True,327675,train2017
17968,7845,7845,3869,3870,train,False,True,2758,train2017
17969,4724,4724,68806,68807,train,False,True,501718,train2017
17970,7633,7633,48162,48163,train,False,True,159269,train2017
17971,6556,6556,35148,35149,train,False,True,370413,train2017
17972,6853,6853,19728,19729,train,False,True,575017,train2017
17973,7291,7291,59104,59105,train,False,True,202118,train2017
17974,7469,7469,13869,13870,train,False,True,557163,train2017
17975,1122,1122,42991,42992,train,False,True,138935,train2017
17976,11,11,3434,3435,test,True,True,263599,train2017
17977,4806,4806,44279,44280,train,False,True,406097,train2017
17978,6557,6557,39754,39755,train,False,True,388654,train2017
17979,1573,1573,48558,48559,train,False,True,160836,train2017
17980,8882,8882,39439,39440,train,False,True,387434,train2017
17981,9632,9632,58073,58074,train,False,True,460149,train2017
17982,7931,7931,53899,53900,train,False,True,181861,train2017
17983,7730,7730,33972,33973,train,False,True,103581,train2017
17984,3518,3518,54085,54086,train,False,True,423643,train2017
17985,350,350,26458,26459,test,True,True,74828,train2017
17986,6476,6476,34493,34494,train,False,True,105728,train2017
17987,7908,7908,46971,46972,train,False,True,375294,train2017
17988,6747,6747,55125,55126,train,False,True,448825,train2017
17989,5880,5880,27180,27181,train,False,True,187695,train2017
17990,7778,7778,71614,71615,train,False,True,250574,train2017
17991,7075,7075,61368,61369,train,False,True,210671,train2017
17992,9223,9223,61847,61848,train,False,True,212584,train2017
17993,968,968,70193,70194,test,True,True,244967,train2017
17994,171,171,14179,14180,test,True,True,33764,train2017
17995,1713,1713,19838,19839,train,False,True,575355,train2017
17996,429,429,31837,31838,test,True,True,95337,train2017
17997,8802,8802,23644,23645,train,False,True,326311,train2017
17998,2344,2344,57898,57899,train,False,True,120274,train2017
17999,7450,7450,5193,5194,train,False,True,531020,train2017
18000,9634,9634,71132,71133,train,False,True,510695,train2017
18001,2310,2310,22164,22165,train,False,True,320660,train2017
18002,7760,7760,10421,10422,train,False,True,22816,train2017
18003,3904,3904,6791,6792,train,False,True,536109,train2017
18004,9663,9663,51362,51363,train,False,True,172148,train2017
18005,3016,3016,59828,59829,train,False,True,466987,train2017
18006,8730,8730,48706,48707,train,False,True,423585,train2017
18007,2717,2717,22087,22088,train,False,True,533988,train2017
18008,1474,1474,33013,33014,train,False,True,99938,train2017
18009,7187,7187,33642,33643,train,False,True,235518,train2017
18010,9785,9785,20371,20372,train,False,True,52650,train2017
18011,4955,4955,51609,51610,train,False,True,435240,train2017
18012,3816,3816,59471,59472,train,False,True,566993,train2017
18013,974,974,70505,70506,test,True,True,246166,train2017
18014,5307,5307,18381,18382,train,False,True,308772,train2017
18015,5333,5333,59655,59656,train,False,True,466378,train2017
18016,5939,5939,33682,33683,train,False,True,364738,train2017
18017,4265,4265,51384,51385,train,False,True,434358,train2017
18018,7071,7071,1423,1424,train,False,True,463522,val2017
18019,3333,3333,34003,34004,train,False,True,103730,train2017
18020,54,54,5714,5715,test,True,True,532753,train2017
18021,3146,3146,36284,36285,train,False,True,374950,train2017
18022,4845,4845,65421,65422,train,False,True,430950,train2017
18023,8653,8653,42904,42905,train,False,True,138601,train2017
18024,1682,1682,14245,14246,train,False,True,296072,train2017
18025,2818,2818,23237,23238,train,False,True,324682,train2017
18026,550,550,41653,41654,test,True,True,66014,train2017
18027,35,35,4768,4769,test,True,True,267647,train2017
18028,701,701,51148,51149,test,True,True,79701,train2017
18029,72,72,7120,7121,test,True,True,274978,train2017
18030,3627,3627,57424,57425,train,False,True,195600,train2017
18031,9966,9966,69085,69086,train,False,True,502708,train2017
18032,2005,2005,71935,71936,train,False,True,513998,train2017
18033,3863,3863,34283,34284,train,False,True,367003,train2017
18034,4464,4464,52415,52416,train,False,True,176160,train2017
18035,5319,5319,48222,48223,train,False,True,26584,train2017
18036,3121,3121,70676,70677,train,False,True,346965,train2017
18037,6050,6050,1500,1501,train,False,True,118921,val2017
18038,4479,4479,3344,3345,train,False,True,349725,train2017
18039,2933,2933,43461,43462,train,False,True,402858,train2017
18040,3786,3786,70461,70462,train,False,True,246032,train2017
18041,6758,6758,54920,54921,train,False,True,185916,train2017
18042,4281,4281,31405,31406,train,False,True,355806,train2017
18043,4476,4476,68033,68034,train,False,True,498669,train2017
18044,7730,7730,33972,33973,train,False,True,103581,train2017
18045,89,89,8225,8226,test,True,True,16314,train2017
18046,9371,9371,44540,44541,train,False,True,145015,train2017
18047,4569,4569,71798,71799,train,False,True,513456,train2017
18048,4474,4474,20626,20627,train,False,True,577749,train2017
18049,6898,6898,51994,51995,train,False,True,436691,train2017
18050,522,522,39509,39510,test,True,True,125586,train2017
18051,8305,8305,52257,52258,train,False,True,437651,train2017
18052,3165,3165,24447,24448,train,False,True,67220,train2017
18053,3210,3210,45820,45821,train,False,True,150082,train2017
18054,6857,6857,51008,51009,train,False,True,432868,train2017
18055,6280,6280,52883,52884,train,False,True,177998,train2017
18056,6349,6349,61947,61948,train,False,True,212969,train2017
18057,6753,6753,17333,17334,train,False,True,43448,train2017
18058,6974,6974,12907,12908,train,False,True,554354,train2017
18059,759,759,55405,55406,test,True,True,449914,train2017
18060,5632,5632,5274,5275,train,False,True,7022,train2017
18061,3059,3059,11778,11779,train,False,True,551118,train2017
18062,9803,9803,1991,1992,train,False,True,390555,val2017
18063,642,642,46806,46807,test,True,True,154011,train2017
18064,1246,1246,40397,40398,train,False,True,128963,train2017
18065,7816,7816,3982,3983,train,False,True,44209,train2017
18066,1200,1200,57976,57977,train,False,True,459800,train2017
18067,2995,2995,45430,45431,train,False,True,410687,train2017
18068,2855,2855,22375,22376,train,False,True,321424,train2017
18069,5108,5108,14031,14032,train,False,True,33315,train2017
18070,5326,5326,5727,5728,train,False,True,270644,train2017
18071,9057,9057,52187,52188,train,False,True,175270,train2017
