image_id,repeat_a,repeat_b,donor_image_id,donor_repeat_a,donor_repeat_b,target_session_a,target_session_b,matched_session_pair
27961,0,2,65684,0,2,28,38,True
27961,1,2,50918,1,2,35,38,True
27969,0,1,46145,0,1,30,30,True
27969,0,2,15395,1,2,30,35,True
27969,1,2,18496,0,2,30,35,True
27971,0,1,72006,1,2,22,34,True
27971,0,2,33110,1,2,22,35,True
27971,1,2,47196,0,2,34,35,True
27976,0,1,36542,0,1,8,8,True
27976,0,2,36841,0,1,8,8,True
27976,1,2,37924,0,1,8,8,True
27984,0,1,54649,0,2,10,11,True
27984,0,2,10192,0,2,10,29,True
27984,1,2,32267,0,2,11,29,True
27993,0,1,54096,0,1,3,9,True
27993,0,2,27224,0,1,3,17,True
27993,1,2,61608,0,1,9,17,True
27995,0,1,31976,1,2,3,22,True
27995,0,2,32075,1,2,3,33,True
27995,1,2,70625,1,2,22,33,True
28003,0,1,22381,0,1,13,13,True
28003,0,2,70824,1,2,13,25,True
28003,1,2,71618,1,2,13,25,True
28051,0,1,10831,1,2,20,20,True
28051,0,2,25942,0,1,20,28,True
28051,1,2,29667,1,2,20,28,True
28053,0,1,66009,1,2,4,30,True
28053,0,2,47149,0,2,4,31,True
28053,1,2,13570,0,2,30,31,True
28055,0,1,72583,0,1,20,23,True
28055,0,2,44540,0,2,20,25,True
28055,1,2,58746,0,1,23,25,True
28060,0,1,25965,1,2,11,11,True
28060,0,2,65772,0,1,11,17,True
28060,1,2,9942,0,2,11,17,True
28062,0,1,59586,1,2,33,37,True
28062,0,2,54760,1,2,33,38,True
28062,1,2,15479,0,2,37,38,True
28069,0,1,28442,1,2,3,16,True
28069,0,2,27873,0,1,3,27,True
28069,1,2,19701,0,1,16,27,True
28084,0,1,60669,1,2,35,35,True
28084,0,2,61618,1,2,35,35,True
28084,1,2,62442,1,2,35,35,True
28103,0,1,27685,0,2,21,38,True
28103,0,2,30480,0,1,21,38,True
28103,1,2,25620,1,2,38,38,True
28104,0,1,12085,0,1,7,7,True
28104,0,2,27303,0,2,7,34,True
28104,1,2,27303,1,2,7,34,True
28112,0,1,46442,1,2,28,29,True
28112,0,2,54868,0,2,28,34,True
28112,1,2,61782,1,2,29,34,True
28118,0,1,31017,1,2,14,15,True
28118,0,2,32025,1,2,14,15,True
28118,1,2,34592,0,1,15,15,True
28122,0,1,12774,0,2,16,32,True
28122,0,2,5219,0,2,16,33,True
28122,1,2,23671,0,1,32,33,True
28127,0,1,53375,0,1,1,1,True
28127,0,2,71758,0,2,1,14,True
28127,1,2,4081,0,2,1,14,True
28138,0,1,47495,0,2,12,22,True
28138,0,2,48634,0,1,12,22,True
28138,1,2,42147,0,2,22,22,True
28146,0,1,36342,1,2,36,36,True
28146,0,2,37138,1,2,36,36,True
28146,1,2,37680,1,2,36,36,True
28147,0,1,56926,0,2,12,12,True
28147,0,2,56926,1,2,12,12,True
28147,1,2,56933,0,1,12,12,True
28149,0,1,70954,0,1,1,4,True
28149,0,2,39461,0,2,1,34,True
28149,1,2,9092,0,2,4,34,True
28157,0,1,56651,-1,1,28,33,False
28157,0,2,56651,-1,2,28,33,False
28157,1,2,64195,1,2,33,33,True
28161,0,1,55113,0,1,30,30,True
28161,0,2,27969,1,2,30,35,True
28161,1,2,29084,1,2,30,35,True
28170,0,1,30187,0,1,3,4,True
28170,0,2,30479,0,1,3,4,True
28170,1,2,46226,0,2,4,4,True
28173,0,1,41195,0,2,21,21,True
28173,0,2,41195,1,2,21,21,True
28173,1,2,41248,0,1,21,21,True
28178,0,1,4439,1,2,25,25,True
28178,0,2,37920,0,1,25,26,True
28178,1,2,37920,0,2,25,26,True
28184,0,1,56903,0,2,7,19,True
28184,0,2,66298,0,2,7,24,True
28184,1,2,62005,1,2,19,24,True
28190,0,1,17788,0,2,12,22,True
28190,0,2,40081,1,2,12,31,True
28190,1,2,56158,1,2,22,31,True
28193,0,1,46498,1,2,13,14,True
28193,0,2,57507,0,2,13,15,True
28193,1,2,4561,1,2,14,15,True
28201,0,1,22914,0,1,20,21,True
28201,0,2,72583,0,1,20,23,True
28201,1,2,20562,0,2,21,23,True
28206,0,1,43666,0,2,13,19,True
28206,0,2,59018,0,2,13,38,True
28206,1,2,8126,0,2,19,38,True
28208,0,1,70826,0,1,6,14,True
28208,0,2,42232,0,2,6,15,True
28208,1,2,21497,1,2,14,15,True
28210,0,1,26297,0,2,3,23,True
28210,0,2,24157,0,2,3,32,True
28210,1,2,13835,1,2,23,32,True
28232,0,1,33017,0,2,16,28,True
28232,0,2,53235,1,2,16,37,True
28232,1,2,908,0,2,28,37,True
28238,0,1,39692,0,2,19,34,True
28238,0,2,6754,1,2,19,36,True
28238,1,2,71242,0,2,34,36,True
28240,0,1,13908,0,1,4,25,True
28240,0,2,1844,0,2,4,30,True
28240,1,2,4764,0,2,25,30,True
28245,0,1,9097,0,2,7,32,True
28245,0,2,29792,0,1,7,33,True
28245,1,2,72371,1,2,32,33,True
28252,0,1,28806,0,1,4,10,True
28252,0,2,45671,0,1,4,14,True
28252,1,2,6659,1,2,10,14,True
28253,0,1,55597,0,1,3,22,True
28253,0,2,43211,0,1,3,22,True
28253,1,2,27240,0,2,22,22,True
28276,0,1,21558,-1,1,10,12,False
28276,0,2,4292,0,2,10,23,True
28276,1,2,49475,1,2,12,23,True
28278,0,1,44085,0,1,1,1,True
28278,0,2,39286,0,1,1,20,True
28278,1,2,39290,0,2,1,20,True
28280,0,1,46261,0,2,4,5,True
28280,0,2,28806,0,2,4,11,True
28280,1,2,41974,0,2,5,11,True
28294,0,1,57695,0,1,27,27,True
28294,0,2,25157,0,1,27,28,True
28294,1,2,25157,0,2,27,28,True
28300,0,1,43532,0,2,19,20,True
28300,0,2,43532,1,2,19,20,True
28300,1,2,37050,1,2,20,20,True
28309,0,1,70279,0,2,2,27,True
28309,0,2,58835,0,1,2,32,True
28309,1,2,52228,-1,2,27,32,False
28322,0,1,64131,1,2,12,12,True
28322,0,2,384,0,1,12,13,True
28322,1,2,384,0,2,12,13,True
28334,0,1,48747,0,1,13,13,True
28334,0,2,48747,0,2,13,13,True
28334,1,2,48747,1,2,13,13,True
28336,0,1,5460,1,2,35,40,True
28336,0,2,10118,1,2,35,40,True
28336,1,2,13615,1,2,40,40,True
28338,0,1,51416,0,1,30,30,True
28338,0,2,51533,1,2,30,30,True
28338,1,2,52851,0,1,30,30,True
28343,0,1,58127,1,2,29,29,True
28343,0,2,58152,0,1,29,29,True
28343,1,2,58152,0,2,29,29,True
28354,0,1,42649,0,2,19,20,True
28354,0,2,68844,1,2,19,36,True
28354,1,2,57339,1,2,20,36,True
28359,0,1,72975,0,1,24,24,True
28359,0,2,18266,0,1,24,34,True
28359,1,2,22014,0,1,24,34,True
28363,0,1,33663,1,2,19,24,True
28363,0,2,19848,0,2,19,35,True
28363,1,2,71498,0,2,24,35,True
28365,0,1,25098,0,1,19,19,True
28365,0,2,34827,0,2,19,20,True
28365,1,2,34827,1,2,19,20,True
28399,0,1,17668,0,2,1,25,True
28399,0,2,40422,0,2,1,40,True
28399,1,2,50291,1,2,25,40,True
28410,0,1,9268,0,1,12,15,True
28410,0,2,8776,0,2,12,37,True
28410,1,2,59165,1,2,15,37,True
28414,0,1,19233,0,1,29,29,True
28414,0,2,9162,0,1,29,32,True
28414,1,2,12168,1,2,29,32,True
28417,0,1,66327,0,1,8,16,True
28417,0,2,44542,0,2,8,37,True
28417,1,2,7813,0,2,16,37,True
28429,0,1,21969,0,1,6,33,True
28429,0,2,1107,1,2,6,34,True
28429,1,2,18094,1,2,33,34,True
28432,0,1,41188,1,2,18,36,True
28432,0,2,43241,1,2,18,36,True
28432,1,2,18373,1,2,36,36,True
28440,0,1,2367,1,2,22,23,True
28440,0,2,2537,0,1,22,23,True
28440,1,2,26358,1,2,23,23,True
28442,0,1,53252,0,1,3,3,True
28442,0,2,27423,0,1,3,16,True
28442,1,2,28069,0,1,3,16,True
28449,0,1,51416,0,2,30,31,True
28449,0,2,51416,1,2,30,31,True
28449,1,2,21196,1,2,31,31,True
28450,0,1,53396,1,2,17,18,True
28450,0,2,55872,0,1,17,18,True
28450,1,2,51166,0,1,18,18,True
28454,0,1,26104,0,1,8,8,True
28454,0,2,26104,0,2,8,8,True
28454,1,2,26104,1,2,8,8,True
28472,0,1,68383,0,2,1,26,True
28472,0,2,68715,0,2,1,26,True
28472,1,2,51021,0,1,26,26,True
28473,0,1,31621,0,1,15,22,True
28473,0,2,9015,1,2,15,23,True
28473,1,2,67181,1,2,22,23,True
28477,0,1,45185,0,2,2,7,True
28477,0,2,6134,0,2,2,32,True
28477,1,2,9097,0,2,7,32,True
28508,0,1,35958,0,2,31,37,True
28508,0,2,43634,0,2,31,37,True
28508,1,2,72226,1,2,37,37,True
28510,0,1,42245,0,1,9,27,True
28510,0,2,32531,0,2,9,28,True
28510,1,2,39670,0,1,27,28,True
28511,0,1,4409,1,2,26,36,True
28511,0,2,33264,0,2,26,40,True
28511,1,2,33512,1,2,36,40,True
28525,0,1,4850,1,2,40,40,True
28525,0,2,6483,1,2,40,40,True
28525,1,2,6824,0,1,40,40,True
28529,0,1,60790,1,2,29,29,True
28529,0,2,8640,0,1,29,30,True
28529,1,2,8718,0,1,29,30,True
28540,0,1,36047,0,1,2,5,True
28540,0,2,15395,0,2,2,35,True
28540,1,2,17619,1,2,5,35,True
28541,0,1,72472,0,1,12,12,True
28541,0,2,72472,0,2,12,12,True
28541,1,2,72472,1,2,12,12,True
28548,0,1,37899,0,2,2,40,True
28548,0,2,37899,0,2,2,40,True
28548,1,2,51517,1,2,40,40,True
28563,0,1,58440,1,2,5,5,True
28563,0,2,36356,0,2,5,22,True
28563,1,2,41268,0,2,5,22,True
28575,0,1,10227,0,1,25,28,True
28575,0,2,12948,0,2,25,28,True
28575,1,2,16934,0,1,28,28,True
28581,0,1,36487,0,2,10,37,True
28581,0,2,35919,1,2,10,39,True
28581,1,2,34875,0,2,37,39,True
28582,0,1,9010,1,2,15,15,True
28582,0,2,24709,0,1,15,21,True
28582,1,2,26478,1,2,15,21,True
28585,0,1,35455,1,2,17,39,True
28585,0,2,52073,0,2,17,39,True
28585,1,2,68380,1,2,39,39,True
28588,0,1,30085,0,2,5,16,True
28588,0,2,63069,0,2,5,26,True
28588,1,2,32931,0,1,16,26,True
28601,0,1,52688,0,2,10,10,True
28601,0,2,3184,0,2,10,33,True
28601,1,2,5893,0,2,10,33,True
28607,0,1,62341,1,2,11,40,True
28607,0,2,65918,0,2,11,40,True
28607,1,2,52881,1,2,40,40,True
28608,0,1,103,0,1,5,5,True
28608,0,2,62497,0,2,5,9,True
28608,1,2,67534,0,1,5,9,True
28609,0,1,43986,1,2,9,26,True
28609,0,2,65967,0,2,9,31,True
28609,1,2,59550,0,2,26,31,True
28611,0,1,44428,0,2,5,15,True
28611,0,2,68058,0,2,5,36,True
28611,1,2,50095,1,2,15,36,True
28617,0,1,35530,0,1,21,22,True
28617,0,2,67021,0,1,21,25,True
28617,1,2,36725,0,1,22,25,True
28635,0,1,9092,0,1,4,10,True
28635,0,2,46967,0,2,4,23,True
28635,1,2,48074,0,1,10,23,True
28652,0,1,5830,0,2,3,8,True
28652,0,2,28983,0,2,3,15,True
28652,1,2,67762,0,1,8,15,True
28669,0,1,52344,0,2,6,14,True
28669,0,2,52950,1,2,6,32,True
28669,1,2,13309,0,2,14,32,True
28676,0,1,10542,0,2,10,10,True
28676,0,2,10470,1,2,10,37,True
28676,1,2,11724,0,2,10,37,True
28677,0,1,43626,1,2,21,21,True
28677,0,2,69908,1,2,21,22,True
28677,1,2,70062,1,2,21,22,True
28680,0,1,35405,0,2,1,40,True
28680,0,2,36628,0,1,1,40,True
28680,1,2,8489,1,2,40,40,True
28690,0,1,63806,0,1,1,1,True
28690,0,2,63814,0,1,1,1,True
28690,1,2,64919,0,1,1,1,True
28695,0,1,55286,1,2,22,28,True
28695,0,2,60699,0,2,22,29,True
28695,1,2,25429,1,2,28,29,True
28700,0,1,14634,1,2,26,26,True
28700,0,2,14841,1,2,26,26,True
28700,1,2,14958,0,1,26,26,True
28701,0,1,912,0,1,6,22,True
28701,0,2,11611,0,2,6,30,True
28701,1,2,41365,1,2,22,30,True
28710,0,1,5101,1,2,1,1,True
28710,0,2,13178,0,1,1,13,True
28710,1,2,18468,0,1,1,13,True
28713,0,1,47092,0,1,10,24,True
28713,0,2,51384,0,1,10,24,True
28713,1,2,3869,1,2,24,24,True
28743,0,1,7296,0,1,4,30,True
28743,0,2,11027,0,2,4,30,True
28743,1,2,7466,1,2,30,30,True
28744,0,1,53329,0,2,18,23,True
28744,0,2,7239,0,2,18,30,True
28744,1,2,71283,1,2,23,30,True
28747,0,1,10769,0,2,11,12,True
28747,0,2,18020,0,2,11,31,True
28747,1,2,35778,0,2,12,31,True
28761,0,1,52992,1,2,38,38,True
28761,0,2,55176,1,2,38,38,True
28761,1,2,55334,1,2,38,38,True
28770,0,1,27040,1,2,22,22,True
28770,0,2,63528,0,1,22,37,True
28770,1,2,68501,0,1,22,37,True
28792,0,1,59250,0,1,6,6,True
28792,0,2,40198,0,1,6,11,True
28792,1,2,40842,0,1,6,11,True
28806,0,1,28252,0,1,4,10,True
28806,0,2,31700,0,1,4,11,True
28806,1,2,71004,0,1,10,11,True
28809,0,1,51302,0,1,3,3,True
28809,0,2,21447,1,2,3,24,True
28809,1,2,22883,0,2,3,24,True
28816,0,1,14688,0,1,2,13,True
28816,0,2,53561,0,1,2,16,True
28816,1,2,69650,1,2,13,16,True
28829,0,1,61478,1,2,17,17,True
28829,0,2,61608,1,2,17,17,True
28829,1,2,62551,0,1,17,17,True
28832,0,1,66794,0,1,11,11,True
28832,0,2,67721,0,1,11,11,True
28832,1,2,67740,0,1,11,11,True
28835,0,1,29238,1,2,12,18,True
28835,0,2,64457,0,1,12,21,True
28835,1,2,57030,1,2,18,21,True
28836,0,1,55766,0,1,24,24,True
28836,0,2,16680,0,1,24,26,True
28836,1,2,22109,0,1,24,26,True
28846,0,1,72581,1,2,6,18,True
28846,0,2,70434,1,2,6,28,True
28846,1,2,32122,1,2,18,28,True
28862,0,1,20292,0,1,10,11,True
28862,0,2,25471,0,1,10,11,True
28862,1,2,43724,1,2,11,11,True
28863,0,1,61239,1,2,20,20,True
28863,0,2,61344,0,1,20,20,True
28863,1,2,61352,1,2,20,20,True
28874,0,1,68923,1,2,23,37,True
28874,0,2,27,1,2,23,37,True
28874,1,2,15479,0,1,37,37,True
28885,0,1,19854,1,2,20,33,True
28885,0,2,25013,1,2,20,34,True
28885,1,2,14433,1,2,33,34,True
28895,0,1,42931,0,1,15,19,True
28895,0,2,49708,0,1,15,20,True
28895,1,2,41922,0,2,19,20,True
28902,0,1,37179,0,1,32,32,True
28902,0,2,35682,1,2,32,33,True
28902,1,2,36134,1,2,32,33,True
28908,0,1,19007,1,2,23,27,True
28908,0,2,19234,1,2,23,27,True
28908,1,2,57695,0,1,27,27,True
28912,0,1,31406,0,1,21,22,True
28912,0,2,57605,0,2,21,34,True
28912,1,2,68224,0,2,22,34,True
28925,0,1,9296,0,1,15,19,True
28925,0,2,63730,0,1,15,29,True
28925,1,2,1395,1,2,19,29,True
28928,0,1,37656,0,1,2,3,True
28928,0,2,4168,0,1,2,24,True
28928,1,2,14055,0,2,3,24,True
28929,0,1,26751,1,2,16,16,True
28929,0,2,27842,0,2,16,34,True
28929,1,2,32931,0,2,16,34,True
28933,0,1,34200,1,2,10,10,True
28933,0,2,34754,0,1,10,10,True
28933,1,2,36430,1,2,10,10,True
28939,0,1,35617,0,2,11,23,True
28939,0,2,35795,0,2,11,23,True
28939,1,2,24232,0,1,23,23,True
28943,0,1,12619,0,2,5,27,True
28943,0,2,15108,0,2,5,27,True
28943,1,2,72751,0,1,27,27,True
28951,0,1,23183,0,1,11,21,True
28951,0,2,11907,0,1,11,32,True
28951,1,2,31111,0,1,21,32,True
28959,0,1,31396,0,2,23,23,True
28959,0,2,1709,0,2,23,30,True
28959,1,2,1709,1,2,23,30,True
28961,0,1,28743,1,2,30,30,True
28961,0,2,52851,1,2,30,31,True
28961,1,2,53819,0,2,30,31,True
28979,0,1,35600,-1,0,29,38,False
28979,0,2,14728,1,2,29,39,True
28979,1,2,35600,0,1,38,39,True
28982,0,1,26613,0,2,2,27,True
28982,0,2,24684,0,2,2,39,True
28982,1,2,31563,0,2,27,39,True
28983,0,1,28652,0,2,3,15,True
28983,0,2,32611,0,2,3,15,True
28983,1,2,37737,0,1,15,15,True
28990,0,1,38368,0,1,22,40,True
28990,0,2,38368,0,2,22,40,True
28990,1,2,66767,1,2,40,40,True
29004,0,1,41362,0,2,24,35,True
29004,0,2,36120,1,2,24,36,True
29004,1,2,26904,0,2,35,36,True
29007,0,1,5283,0,2,26,26,True
29007,0,2,5283,1,2,26,26,True
29007,1,2,5726,0,1,26,26,True
29017,0,1,65871,1,2,14,14,True
29017,0,2,20322,0,2,14,31,True
29017,1,2,20322,1,2,14,31,True
29018,0,1,69087,0,2,23,32,True
29018,0,2,29221,0,1,23,34,True
29018,1,2,30068,-1,2,32,34,False
29024,0,1,32283,0,1,7,24,True
29024,0,2,44677,0,1,7,24,True
29024,1,2,61368,1,2,24,24,True
29034,0,1,61422,0,2,2,2,True
29034,0,2,72581,0,2,2,18,True
29034,1,2,5610,0,2,2,18,True
29035,0,1,34827,0,1,19,19,True
29035,0,2,35015,0,1,19,19,True
29035,1,2,35015,0,2,19,19,True
29036,0,1,42194,0,1,1,19,True
29036,0,2,63191,0,2,1,29,True
29036,1,2,6876,0,2,19,29,True
29043,0,1,35530,0,1,21,22,True
29043,0,2,37267,1,2,21,22,True
29043,1,2,5260,0,1,22,22,True
29044,0,1,24893,1,2,12,23,True
29044,0,2,37570,0,1,12,24,True
29044,1,2,54978,1,2,23,24,True
29055,0,1,57047,0,1,25,26,True
29055,0,2,60512,0,2,25,26,True
29055,1,2,15751,0,1,26,26,True
29084,0,1,48563,0,2,8,30,True
29084,0,2,24623,0,1,8,35,True
29084,1,2,63125,0,2,30,35,True
29105,0,1,21723,0,1,13,26,True
29105,0,2,37083,1,2,13,37,True
29105,1,2,11139,1,2,26,37,True
29149,0,1,36157,0,2,5,5,True
29149,0,2,36157,1,2,5,5,True
29149,1,2,37748,0,1,5,5,True
29179,0,1,56047,0,1,12,13,True
29179,0,2,37053,0,2,12,20,True
29179,1,2,44975,-1,0,13,20,False
29192,0,1,52159,0,1,8,8,True
29192,0,2,52476,0,1,8,8,True
29192,1,2,52476,0,2,8,8,True
29196,0,1,12921,0,1,3,4,True
29196,0,2,12921,0,2,3,4,True
29196,1,2,23978,1,2,4,4,True
29217,0,1,49131,1,2,16,17,True
29217,0,2,55209,0,1,16,35,True
29217,1,2,2752,0,2,17,35,True
29221,0,1,43332,0,1,23,34,True
29221,0,2,29018,0,2,23,34,True
29221,1,2,21414,0,2,34,34,True
29225,0,1,66899,0,1,2,2,True
29225,0,2,66899,0,2,2,2,True
29225,1,2,66899,1,2,2,2,True
29226,0,1,12085,0,1,7,7,True
29226,0,2,13184,0,1,7,7,True
29226,1,2,13296,0,1,7,7,True
29238,0,1,4200,0,2,11,12,True
29238,0,2,49213,0,1,11,18,True
29238,1,2,31023,1,2,12,18,True
29249,0,1,71969,1,2,22,23,True
29249,0,2,2367,1,2,22,23,True
29249,1,2,10697,0,1,23,23,True
29251,0,1,10697,0,1,23,23,True
29251,0,2,53780,1,2,23,40,True
29251,1,2,68301,0,2,23,40,True
29253,0,1,18124,0,1,6,35,True
29253,0,2,40198,0,2,6,35,True
29253,1,2,23006,1,2,35,35,True
29261,0,1,22285,1,2,14,16,True
29261,0,2,22374,0,1,14,30,True
29261,1,2,35210,0,2,16,30,True
29267,0,1,39767,0,2,4,27,True
29267,0,2,41537,0,2,4,35,True
29267,1,2,54360,0,2,27,35,True
29279,0,1,56251,1,2,7,10,True
29279,0,2,28184,0,1,7,19,True
29279,1,2,5904,0,2,10,19,True
29282,0,1,61716,1,2,2,3,True
29282,0,2,42036,1,2,2,27,True
29282,1,2,39810,0,2,3,27,True
29283,0,1,36031,0,2,5,31,True
29283,0,2,62299,0,2,5,33,True
29283,1,2,19135,0,2,31,33,True
29303,0,1,69134,1,2,3,18,True
29303,0,2,40024,0,2,3,35,True
29303,1,2,49422,0,2,18,35,True
29317,0,1,14631,1,2,7,26,True
29317,0,2,57635,0,2,7,29,True
29317,1,2,16149,0,2,26,29,True
29323,0,1,54995,0,1,5,5,True
29323,0,2,16094,0,1,5,21,True
29323,1,2,27513,0,1,5,21,True
29325,0,1,31000,0,1,5,11,True
29325,0,2,3372,0,1,5,24,True
29325,1,2,71130,0,2,11,24,True
29340,0,1,22483,1,2,37,37,True
29340,0,2,22636,1,2,37,37,True
29340,1,2,24809,1,2,37,37,True
29349,0,1,50577,0,1,9,9,True
29349,0,2,7263,0,2,9,35,True
29349,1,2,8921,0,2,9,35,True
29351,0,1,67300,0,1,6,6,True
29351,0,2,5951,0,1,6,36,True
29351,1,2,6709,0,2,6,36,True
29357,0,1,68306,0,1,26,30,True
29357,0,2,68306,0,2,26,30,True
29357,1,2,51028,0,1,30,30,True
29361,0,1,46971,0,2,6,24,True
29361,0,2,36205,1,2,6,25,True
29361,1,2,51994,0,1,24,25,True
29364,0,1,23599,0,1,3,9,True
29364,0,2,54256,0,2,3,10,True
29364,1,2,47273,0,2,9,10,True
29369,0,1,8280,0,2,18,34,True
29369,0,2,21982,1,2,18,34,True
29369,1,2,4501,1,2,34,34,True
29374,0,1,5219,1,2,33,33,True
29374,0,2,71835,1,2,33,39,True
29374,1,2,20009,0,2,33,39,True
29378,0,1,66388,0,1,2,15,True
29378,0,2,69270,0,1,2,15,True
29378,1,2,58654,0,2,15,15,True
29380,0,1,29481,0,2,16,16,True
29380,0,2,29481,1,2,16,16,True
29380,1,2,29596,1,2,16,16,True
29400,0,1,43198,-1,0,1,18,False
29400,0,2,47331,-1,0,1,18,False
29400,1,2,39557,0,1,18,18,True
29418,0,1,7316,0,1,4,5,True
29418,0,2,10672,1,2,4,5,True
29418,1,2,18156,0,1,5,5,True
29451,0,1,17104,1,2,9,9,True
29451,0,2,17791,0,1,9,9,True
29451,1,2,18367,0,1,9,9,True
29454,0,1,58127,0,1,28,29,True
29454,0,2,59659,1,2,28,36,True
29454,1,2,58102,0,2,29,36,True
29455,0,1,55506,0,1,4,4,True
29455,0,2,49988,0,1,4,12,True
29455,1,2,53554,0,2,4,12,True
29469,0,1,46113,0,1,4,4,True
29469,0,2,46226,0,1,4,4,True
29469,1,2,46226,0,2,4,4,True
29473,0,1,32715,0,1,34,34,True
29473,0,2,33622,1,2,34,34,True
29473,1,2,34443,1,2,34,34,True
29481,0,1,58784,0,1,16,16,True
29481,0,2,58784,0,2,16,16,True
29481,1,2,58784,1,2,16,16,True
29489,0,1,65391,1,2,13,28,True
29489,0,2,45820,0,2,13,29,True
29489,1,2,13013,1,2,28,29,True
29490,0,1,67566,0,1,17,17,True
29490,0,2,68029,0,1,17,17,True
29490,1,2,68557,0,1,17,17,True
29491,0,1,37344,0,1,30,30,True
29491,0,2,37344,0,2,30,30,True
29491,1,2,37344,1,2,30,30,True
29492,0,1,29867,0,1,12,35,True
29492,0,2,45725,0,2,12,36,True
29492,1,2,18116,1,2,35,36,True
29500,0,1,61201,0,2,4,4,True
29500,0,2,61201,1,2,4,4,True
29500,1,2,61361,0,1,4,4,True
29505,0,1,64804,0,1,23,24,True
29505,0,2,41126,0,2,23,39,True
29505,1,2,34413,0,2,24,39,True
29509,0,1,5027,0,1,1,17,True
29509,0,2,11018,0,2,1,17,True
29509,1,2,60800,1,2,17,17,True
29511,0,1,71735,0,1,4,4,True
29511,0,2,26419,0,1,4,19,True
29511,1,2,26419,0,1,4,19,True
29512,0,1,64856,0,1,34,34,True
29512,0,2,41832,0,2,34,35,True
29512,1,2,42372,1,2,34,35,True
29514,0,1,72109,0,1,19,19,True
29514,0,2,72233,0,1,19,19,True
29514,1,2,147,0,1,19,19,True
29549,0,1,4360,1,2,34,34,True
29549,0,2,35970,1,2,34,39,True
29549,1,2,41455,1,2,34,39,True
29554,0,1,47212,0,1,28,29,True
29554,0,2,47212,0,2,28,29,True
29554,1,2,68806,1,2,29,29,True
29556,0,1,69943,0,1,23,23,True
29556,0,2,16448,0,1,23,33,True
29556,1,2,19384,1,2,23,33,True
29558,0,1,25972,0,2,10,38,True
29558,0,2,64169,0,2,10,40,True
29558,1,2,29901,0,1,38,40,True
29565,0,1,65480,0,1,9,9,True
29565,0,2,60838,0,1,9,10,True
29565,1,2,61197,0,2,9,10,True
29578,0,1,1345,0,2,8,17,True
29578,0,2,2640,0,2,8,36,True
29578,1,2,3172,1,2,17,36,True
29585,0,1,57228,0,2,16,32,True
29585,0,2,14955,0,2,16,33,True
29585,1,2,26260,1,2,32,33,True
29588,0,1,34014,0,2,12,20,True
29588,0,2,35778,0,2,12,31,True
29588,1,2,32278,0,2,20,31,True
29591,0,1,23445,-1,1,5,25,False
29591,0,2,32630,0,1,5,38,True
29591,1,2,37552,-1,2,25,38,False
29596,0,1,14886,0,1,15,16,True
29596,0,2,14886,0,2,15,16,True
29596,1,2,57293,0,2,16,16,True
29597,0,1,30233,1,2,39,39,True
29597,0,2,31715,1,2,39,39,True
29597,1,2,31879,1,2,39,39,True
29599,0,1,71276,0,2,1,19,True
29599,0,2,409,0,1,1,21,True
29599,1,2,22645,0,1,19,21,True
29610,0,1,27131,-1,0,14,32,False
29610,0,2,12340,0,1,14,33,True
29610,1,2,11757,1,2,32,33,True
29614,0,1,23381,1,2,22,34,True
29614,0,2,2077,0,2,22,35,True
29614,1,2,16185,1,2,34,35,True
29667,0,1,55385,0,2,15,20,True
29667,0,2,67333,1,2,15,28,True
29667,1,2,28051,0,2,20,28,True
29695,0,1,27836,0,2,22,23,True
29695,0,2,22237,0,2,22,35,True
29695,1,2,67741,0,1,23,35,True
29699,0,1,52731,0,2,1,1,True
29699,0,2,9150,1,2,1,6,True
29699,1,2,14429,0,2,1,6,True
29703,0,1,16893,0,2,21,24,True
29703,0,2,21922,0,2,21,24,True
29703,1,2,55724,1,2,24,24,True
29710,0,1,56806,0,1,20,37,True
29710,0,2,10791,0,2,20,38,True
29710,1,2,14765,1,2,37,38,True
29717,0,1,51943,0,1,9,21,True
29717,0,2,51943,0,1,9,21,True
29717,1,2,57830,0,2,21,21,True
29718,0,1,29017,0,1,14,14,True
29718,0,2,30181,0,1,14,14,True
29718,1,2,30213,0,1,14,14,True
29719,0,1,49352,0,1,37,37,True
29719,0,2,49352,0,2,37,37,True
29719,1,2,49352,1,2,37,37,True
29720,0,1,63780,0,1,6,6,True
29720,0,2,63780,0,2,6,6,True
29720,1,2,63780,1,2,6,6,True
29731,0,1,23644,0,1,24,25,True
29731,0,2,11936,0,2,24,37,True
29731,1,2,33642,1,2,25,37,True
29736,0,1,44792,0,1,14,21,True
29736,0,2,30213,0,2,14,24,True
29736,1,2,21922,0,2,21,24,True
29738,0,1,63098,1,2,30,30,True
29738,0,2,18496,0,2,30,35,True
29738,1,2,18496,1,2,30,35,True
29763,0,1,18099,0,2,5,32,True
29763,0,2,21107,0,2,5,32,True
29763,1,2,22802,0,2,32,32,True
29764,0,1,27094,0,1,19,22,True
29764,0,2,34135,0,2,19,34,True
29764,1,2,32916,0,2,22,34,True
29770,0,1,9183,1,2,28,28,True
29770,0,2,10991,1,2,28,28,True
29770,1,2,12042,0,1,28,28,True
29771,0,1,30213,0,2,14,24,True
29771,0,2,72859,0,1,14,25,True
29771,1,2,60588,1,2,24,25,True
29785,0,1,64948,0,2,7,33,True
29785,0,2,33499,0,1,7,38,True
29785,1,2,59205,1,2,33,38,True
29792,0,1,19761,1,2,7,33,True
